name,Type,Region,Zone
Greater Des Moines_1,CC,MISO-3,MISO
Greater Des Moines_2,CC,MISO-3,MISO
Greater Des Moines_3,CC,MISO-3,MISO
Green Country Energy LLC_1,CC,SPP-S,SPP
Green Country Energy LLC_2,CC,SPP-S,SPP
Green Country Energy LLC_3,CC,SPP-S,SPP
Green Country Energy LLC_4,CC,SPP-S,SPP
Green Country Energy LLC_5,CC,SPP-S,SPP
Green Country Energy LLC_6,CC,SPP-S,SPP
Greenfield Energy Centre_1,CC,IESO,IESO
Greenfield Energy Centre_2,CC,IESO,IESO
Greenfield Energy Centre_3,CC,IESO,IESO
Greenfield Energy Centre_4,CC,IESO,IESO
H Allen Franklin Combined Cycle_1,CC,SERC-SOCO_AL,SERC
H Allen Franklin Combined Cycle_2,CC,SERC-SOCO_AL,SERC
H Allen Franklin Combined Cycle_3,CC,SERC-SOCO_AL,SERC
H Allen Franklin Combined Cycle_4,CC,SERC-SOCO_AL,SERC
H Allen Franklin Combined Cycle_5,CC,SERC-SOCO_AL,SERC
H Allen Franklin Combined Cycle_6,CC,SERC-SOCO_AL,SERC
H Allen Franklin Combined Cycle_7,CC,SERC-SOCO_AL,SERC
H Allen Franklin Combined Cycle_8,CC,SERC-SOCO_AL,SERC
H Allen Franklin Combined Cycle_9,CC,SERC-SOCO_AL,SERC
H. L. Culbreath Bayside_1,CC,FRCC,FRCC
H. L. Culbreath Bayside_1A,CC,FRCC,FRCC
H. L. Culbreath Bayside_2,CC,FRCC,FRCC
H. L. Culbreath Bayside_2A,CC,FRCC,FRCC
H. L. Culbreath Bayside_3A,CC,FRCC,FRCC
H. L. Culbreath Bayside_4A,CC,FRCC,FRCC
H. L. Culbreath Bayside_5A,CC,FRCC,FRCC
H. L. Culbreath Bayside_6A,CC,FRCC,FRCC
H. L. Culbreath Bayside_7,CC,FRCC,FRCC
Hanging Rock Energy Facility_1,CC,PJM-ROR,PJM
Hanging Rock Energy Facility_2,CC,PJM-ROR,PJM
Hanging Rock Energy Facility_3,CC,PJM-ROR,PJM
Hanging Rock Energy Facility_4,CC,PJM-ROR,PJM
Hanging Rock Energy Facility_5,CC,PJM-ROR,PJM
Hanging Rock Energy Facility_6,CC,PJM-ROR,PJM
Hansel_1,CC,FRCC,FRCC
Hansel_1A,CC,FRCC,FRCC
Hansel_2,CC,FRCC,FRCC
Hardee Power Station_1,CC,FRCC,FRCC
Hardee Power Station_2,CC,FRCC,FRCC
Hardee Power Station_3,CC,FRCC,FRCC
Harry L. Oswald_1,CC,MISO-8,MISO
Harry L. Oswald_2,CC,MISO-8,MISO
Harry L. Oswald_3,CC,MISO-8,MISO
Harry L. Oswald_4,CC,MISO-8,MISO
Harry L. Oswald_5,CC,MISO-8,MISO
Harry L. Oswald_6,CC,MISO-8,MISO
Harry L. Oswald_7,CC,MISO-8,MISO
Harry L. Oswald_8,CC,MISO-8,MISO
Harry L. Oswald_9,CC,MISO-8,MISO
Hartford Hospital Cogeneration_1,CC,ISO-NE,ISO-NE
Hawthorn_1A,CC,SPP-N,SPP
Hawthorn_3,CC,SPP-N,SPP
Hay Road_1,CC,PJM-EMAAC,PJM
Hay Road_1A,CC,PJM-EMAAC,PJM
Hay Road_2,CC,PJM-EMAAC,PJM
Hay Road_3,CC,PJM-EMAAC,PJM
Hay Road_4,CC,PJM-EMAAC,PJM
Hay Road_5,CC,PJM-EMAAC,PJM
Hay Road_6,CC,PJM-EMAAC,PJM
Hay Road_7,CC,PJM-EMAAC,PJM
High Bridge_1,CC,MISO-1,MISO
High Bridge_2,CC,MISO-1,MISO
High Bridge_3,CC,MISO-1,MISO
Hillabee Energy Center_1,CC,SERC-SOCO_AL,SERC
Hillabee Energy Center_2,CC,SERC-SOCO_AL,SERC
Hillabee Energy Center_3,CC,SERC-SOCO_AL,SERC
Hines Energy Complex_1,CC,FRCC,FRCC
Hines Energy Complex_10,CC,FRCC,FRCC
Hines Energy Complex_11,CC,FRCC,FRCC
Hines Energy Complex_12,CC,FRCC,FRCC
Hines Energy Complex_2,CC,FRCC,FRCC
Hines Energy Complex_3,CC,FRCC,FRCC
Hines Energy Complex_4,CC,FRCC,FRCC
Hines Energy Complex_5,CC,FRCC,FRCC
Hines Energy Complex_6,CC,FRCC,FRCC
Hines Energy Complex_7,CC,FRCC,FRCC
Hines Energy Complex_8,CC,FRCC,FRCC
Hines Energy Complex_9,CC,FRCC,FRCC
Hobbs Generating Station_1,CC,SPP-S,SPP
Hobbs Generating Station_2,CC,SPP-S,SPP
Hobbs Generating Station_3,CC,SPP-S,SPP
Hog Bayou Energy Center_1,CC,SERC-SOCO_AL,SERC
Hog Bayou Energy Center_2,CC,SERC-SOCO_AL,SERC
Holland Energy Facility_1,CC,MISO-4,MISO
Holland Energy Facility_2,CC,MISO-4,MISO
Holland Energy Facility_3,CC,MISO-4,MISO
Hopewell Cogeneration_1,CC,PJM-ROR,PJM
Hopewell Cogeneration_2,CC,PJM-ROR,PJM
Hopewell Cogeneration_3,CC,PJM-ROR,PJM
Hopewell Cogeneration_4,CC,PJM-ROR,PJM
Horseshoe Lake_2,CC,SPP-S,SPP
Horseshoe Lake_3,CC,SPP-S,SPP
Hot Spring Power Project_1,CC,MISO-8,MISO
Hot Spring Power Project_2,CC,MISO-8,MISO
Hot Spring Power Project_3,CC,MISO-8,MISO
Hunlock Power Station_3,CC,PJM-MAAC,PJM
Hunlock Power Station_4,CC,PJM-MAAC,PJM
Hunterstown_1,CC,PJM-MAAC,PJM
Hunterstown_2,CC,PJM-MAAC,PJM
Hunterstown_3,CC,PJM-MAAC,PJM
Hunterstown_4,CC,PJM-MAAC,PJM
Hutchinson Plant #1_7,CC,MISO-1,MISO
Hutchinson Plant #2_1,CC,MISO-1,MISO
Hutchinson Plant #2_3,CC,MISO-1,MISO
Indeck Corinth Energy Center_1,CC,NYISO A-F,NYISO
Indeck Corinth Energy Center_2,CC,NYISO A-F,NYISO
Indeck Olean Energy Center_1,CC,NYISO A-F,NYISO
Indeck Olean Energy Center_2,CC,NYISO A-F,NYISO
Indeck Oswego Energy Center_1,CC,NYISO A-F,NYISO
Indeck Silver Springs Energy Center_1,CC,NYISO A-F,NYISO
Indeck Silver Springs Energy Center_2,CC,NYISO A-F,NYISO
Indeck Yerkes Energy Center_1,CC,NYISO A-F,NYISO
Iroquois Falls Cogeneration Facility_1,CC,IESO,IESO
Iroquois Falls Cogeneration Facility_2,CC,IESO,IESO
Iroquois Falls Cogeneration Facility_3,CC,IESO,IESO
J Robert Massengale_1,CC,SPP-S,SPP
J Robert Massengale_2,CC,SPP-S,SPP
J Robert Massengale_3,CC,SPP-S,SPP
Jack McDonough_1A,CC,SERC-SOCO_GA,SERC
Jack McDonough_1B,CC,SERC-SOCO_GA,SERC
Jack McDonough_2A,CC,SERC-SOCO_GA,SERC
Jack McDonough_2B,CC,SERC-SOCO_GA,SERC
Jack McDonough_3,CC,SERC-SOCO_GA,SERC
Jack McDonough_3A,CC,SERC-SOCO_GA,SERC
Jasper_1,CC,SERC-Duke,SERC
Jasper_2,CC,SERC-Duke,SERC
Jasper_3,CC,SERC-Duke,SERC
Jasper_4,CC,SERC-Duke,SERC
John R Kelly_1A,CC,FRCC,FRCC
John R Kelly_4,CC,FRCC,FRCC
John S Rainey_1,CC,SERC-Duke,SERC
John S Rainey_2,CC,SERC-Duke,SERC
John S Rainey_3,CC,SERC-Duke,SERC
John Sevier_1A,CC,SERC-TVA,SERC
John Sevier_2A,CC,SERC-TVA,SERC
John Sevier_3A,CC,SERC-TVA,SERC
Kapuskasing (TCPL)_1,CC,IESO,IESO
Kapuskasing (TCPL)_2,CC,IESO,IESO
Kendall County Generation Facility_1,CC,PJM-Chicago,PJM
Kendall County Generation Facility_2,CC,PJM-Chicago,PJM
Kendall County Generation Facility_3,CC,PJM-Chicago,PJM
Kendall County Generation Facility_4,CC,PJM-Chicago,PJM
Kendall County Generation Facility_5,CC,PJM-Chicago,PJM
Kendall County Generation Facility_6,CC,PJM-Chicago,PJM
Kendall County Generation Facility_7,CC,PJM-Chicago,PJM
Kendall County Generation Facility_8,CC,PJM-Chicago,PJM
Kendall Square Station_1,CC,ISO-NE,ISO-NE
Kendall Square Station_1A,CC,ISO-NE,ISO-NE
Kendall Square Station_2,CC,ISO-NE,ISO-NE
Kendall Square Station_3,CC,ISO-NE,ISO-NE
Kennedy International Airport Cogen_1,CC,NYISO J-K,NYISO
Kennedy International Airport Cogen_2,CC,NYISO J-K,NYISO
Kennedy International Airport Cogen_3,CC,NYISO J-K,NYISO
Keokuk - RA_1,CC,MISO-3,MISO
Keokuk - RA_1A,CC,MISO-3,MISO
KGen Hinds LLC_1,CC,MISO-9,MISO
KGen Hinds LLC_2,CC,MISO-9,MISO
KGen Hinds LLC_3,CC,MISO-9,MISO
KGen Hot Spring LLC_1,CC,MISO-8,MISO
KGen Hot Spring LLC_2,CC,MISO-8,MISO
KGen Hot Spring LLC_3,CC,MISO-8,MISO
KGen Hot Spring LLC_4,CC,MISO-8,MISO
KGen Hot Spring LLC_5,CC,MISO-8,MISO
KGen Hot Spring LLC_6,CC,MISO-8,MISO
KGen Murray I and II LLC_1,CC,SERC-SOCO_GA,SERC
KGen Murray I and II LLC_2,CC,SERC-SOCO_GA,SERC
KGen Murray I and II LLC_3,CC,SERC-SOCO_GA,SERC
KGen Murray I and II LLC_4,CC,SERC-SOCO_GA,SERC
KGen Murray I and II LLC_5,CC,SERC-SOCO_GA,SERC
KGen Murray I and II LLC_6,CC,SERC-SOCO_GA,SERC
Kiamichi Energy Facility_1,CC,SPP-S,SPP
Kiamichi Energy Facility_2,CC,SPP-S,SPP
Kiamichi Energy Facility_3,CC,SPP-S,SPP
Kiamichi Energy Facility_4,CC,SPP-S,SPP
Kiamichi Energy Facility_5,CC,SPP-S,SPP
Kiamichi Energy Facility_6,CC,SPP-S,SPP
KIMB CLARK_1,CC,ISO-NE,ISO-NE
KIMB CLARK_2,CC,ISO-NE,ISO-NE
KIMB CLARK_3,CC,ISO-NE,ISO-NE
Kinder Morgan Power Jackson Facility_1,CC,MISO-7,MISO
Kinder Morgan Power Jackson Facility_2,CC,MISO-7,MISO
Kinder Morgan Power Jackson Facility_3,CC,MISO-7,MISO
Kinder Morgan Power Jackson Facility_4,CC,MISO-7,MISO
Kinder Morgan Power Jackson Facility_5,CC,MISO-7,MISO
Kinder Morgan Power Jackson Facility_6,CC,MISO-7,MISO
Kinder Morgan Power Jackson Facility_7,CC,MISO-7,MISO
Kinder Morgan Power Jackson Facility_8,CC,MISO-7,MISO
Kinder Morgan Power Jackson Facility_9,CC,MISO-7,MISO
Kingston Cogen_1,CC,IESO,IESO
Kingston Cogen_2,CC,IESO,IESO
Kleen Energy Systems Project_1,CC,ISO-NE,ISO-NE
Kleen Energy Systems Project_2,CC,ISO-NE,ISO-NE
Kleen Energy Systems Project_3,CC,ISO-NE,ISO-NE
L L Wilkins_1,CC,MISO-9,MISO
Lagoon Creek_1A,CC,SERC-TVA,SERC
Lagoon Creek_2A,CC,SERC-TVA,SERC
Lagoon Creek_3A,CC,SERC-TVA,SERC
Laidlaw Energy & Environmental_1,CC,NYISO A-F,NYISO
Lake Cogen Ltd_1,CC,FRCC,FRCC
Lake Cogen Ltd_2,CC,FRCC,FRCC
Lake Cogen Ltd_3,CC,FRCC,FRCC
Lake Road Generating Plant_1,CC,ISO-NE,ISO-NE
Lake Road Generating Plant_2,CC,ISO-NE,ISO-NE
Lake Road Generating Plant_3,CC,ISO-NE,ISO-NE
Lake Superior Power_1,CC,MISO-2,MISO
Lake Superior Power_2,CC,MISO-2,MISO
Lake Superior Power_3,CC,MISO-2,MISO
Lansing Smith_4,CC,SERC-SOCO_FL,SERC
Lansing Smith_5,CC,SERC-SOCO_FL,SERC
Lansing Smith_6,CC,SERC-SOCO_FL,SERC
LaO Energy Systems_1,CC,MISO-9,MISO
LaO Energy Systems_2,CC,MISO-9,MISO
LaO Energy Systems_3,CC,MISO-9,MISO
LaO Energy Systems_4,CC,MISO-9,MISO
LaO Energy Systems_5,CC,MISO-9,MISO
LaO Energy Systems_6,CC,MISO-9,MISO
Larsen Memorial_1,CC,FRCC,FRCC
Larsen Memorial_2,CC,FRCC,FRCC
Lauderdale_1A,CC,FRCC,FRCC
Lauderdale_2A,CC,FRCC,FRCC
Lauderdale_3A,CC,FRCC,FRCC
Lauderdale_4A,CC,FRCC,FRCC
Lauderdale_5A,CC,FRCC,FRCC
Lauderdale_6A,CC,FRCC,FRCC
Lawrenceburg Energy Facility_1,CC,MISO-6,MISO
Lawrenceburg Energy Facility_2,CC,MISO-6,MISO
Lawrenceburg Energy Facility_3,CC,MISO-6,MISO
Lawrenceburg Energy Facility_4,CC,MISO-6,MISO
Lawrenceburg Energy Facility_5,CC,MISO-6,MISO
Lawrenceburg Energy Facility_6,CC,MISO-6,MISO
L'Energia Energy Center_1,CC,ISO-NE,ISO-NE
L'Energia Energy Center_2,CC,ISO-NE,ISO-NE
Liberty Electric Power Plant_1,CC,PJM-EMAAC,PJM
Liberty Electric Power Plant_2,CC,PJM-EMAAC,PJM
Liberty Electric Power Plant_3,CC,PJM-EMAAC,PJM
Linden Cogen Plant_1,CC,PJM-EMAAC,PJM
Linden Cogen Plant_1A,CC,PJM-EMAAC,PJM
Linden Cogen Plant_2,CC,PJM-EMAAC,PJM
Linden Cogen Plant_3,CC,PJM-EMAAC,PJM
Linden Cogen Plant_4,CC,PJM-EMAAC,PJM
Linden Cogen Plant_5,CC,PJM-EMAAC,PJM
Linden Cogen Plant_6,CC,PJM-EMAAC,PJM
Linden Cogen Plant_7,CC,PJM-EMAAC,PJM
Linden Cogen Plant_8,CC,PJM-EMAAC,PJM
Live Oaks Power Plant_1,CC,SERC-SOCO_GA,SERC
Live Oaks Power Plant_2,CC,SERC-SOCO_GA,SERC
Live Oaks Power Plant_3,CC,SERC-SOCO_GA,SERC
Lockport Energy Associates LP_1,CC,NYISO A-F,NYISO
Lockport Energy Associates LP_2,CC,NYISO A-F,NYISO
Lockport Energy Associates LP_3,CC,NYISO A-F,NYISO
Lockport Energy Associates LP_4,CC,NYISO A-F,NYISO
Lowell Cogen Plant_1,CC,ISO-NE,ISO-NE
Lower Mount Bethel Energy_1,CC,PJM-EMAAC,PJM
Lower Mount Bethel Energy_1A,CC,PJM-EMAAC,PJM
Lower Mount Bethel Energy_2,CC,PJM-EMAAC,PJM
LSP-Cottage Grove LP_1,CC,MISO-1,MISO
LSP-Cottage Grove LP_2,CC,MISO-1,MISO
LSP-Whitewater LP_1,CC,MISO-2,MISO
LSP-Whitewater LP_2,CC,MISO-2,MISO
Magnolia Power Plant_1,CC,SERC-TVA,SERC
Magnolia Power Plant_2,CC,SERC-TVA,SERC
Magnolia Power Plant_3,CC,SERC-TVA,SERC
Magnolia Power Plant_4,CC,SERC-TVA,SERC
Magnolia Power Plant_5,CC,SERC-TVA,SERC
Magnolia Power Plant_6,CC,SERC-TVA,SERC
Maine Independence Station_1,CC,ISO-NE,ISO-NE
Maine Independence Station_2,CC,ISO-NE,ISO-NE
Maine Independence Station_3,CC,ISO-NE,ISO-NE
Manatee_1A,CC,FRCC,FRCC
Manatee_2A,CC,FRCC,FRCC
Manatee_3,CC,FRCC,FRCC
Manatee_4,CC,FRCC,FRCC
Manatee_5,CC,FRCC,FRCC
Manchester Street_1,CC,ISO-NE,ISO-NE
Manchester Street_1A,CC,ISO-NE,ISO-NE
Manchester Street_2,CC,ISO-NE,ISO-NE
Manchester Street_2A,CC,ISO-NE,ISO-NE
Manchester Street_3,CC,ISO-NE,ISO-NE
Manchester Street_3A,CC,ISO-NE,ISO-NE
Mankato Energy Center_1,CC,MISO-1,MISO
Mankato Energy Center_2,CC,MISO-1,MISO
Martin_1A,CC,FRCC,FRCC
Martin_1B,CC,FRCC,FRCC
Martin_2A,CC,FRCC,FRCC
Martin_2B,CC,FRCC,FRCC
Martin_3,CC,FRCC,FRCC
Martin_3A,CC,FRCC,FRCC
Martin_4,CC,FRCC,FRCC
Martin_4A,CC,FRCC,FRCC
Martin_5,CC,FRCC,FRCC
Martin_5A,CC,FRCC,FRCC
Martin_6,CC,FRCC,FRCC
Massena Power Plant_1,CC,NYISO A-F,NYISO
Masspower_1,CC,ISO-NE,ISO-NE
Masspower_2,CC,ISO-NE,ISO-NE
Masspower_3,CC,ISO-NE,ISO-NE
McAdams Power Station_1,CC,MISO-9,MISO
McAdams Power Station_2,CC,MISO-9,MISO
McAdams Power Station_3,CC,MISO-9,MISO
McClain Energy Facility_1,CC,SPP-S,SPP
McClain Energy Facility_2,CC,SPP-S,SPP
McClain Energy Facility_3,CC,SPP-S,SPP
McIntosh Combined Cycle Facility_1,CC,SERC-SOCO_GA,SERC
McIntosh Combined Cycle Facility_2,CC,SERC-SOCO_GA,SERC
McIntosh Combined Cycle Facility_3,CC,SERC-SOCO_GA,SERC
McIntosh Combined Cycle Facility_4,CC,SERC-SOCO_GA,SERC
McIntosh Combined Cycle Facility_5,CC,SERC-SOCO_GA,SERC
McIntosh Combined Cycle Facility_6,CC,SERC-SOCO_GA,SERC
McWilliams_1,CC,SERC-SOCO_AL,SERC
McWilliams_2,CC,SERC-SOCO_AL,SERC
McWilliams_3,CC,SERC-SOCO_AL,SERC
McWilliams_4,CC,SERC-SOCO_AL,SERC
Medina Valley_1,CC,MISO-4,MISO
Medina Valley_2,CC,MISO-4,MISO
Medina Valley_3,CC,MISO-4,MISO
Medina Valley_4,CC,MISO-4,MISO
Medina Valley_5,CC,MISO-4,MISO
Meridian Cogeneration Project_1,CC,Saskatchewan,Saskatchewan
Meridian Cogeneration Project_2,CC,Saskatchewan,Saskatchewan
Meridian Cogeneration Project_3,CC,Saskatchewan,Saskatchewan
Mesaba Energy Project_1,CC,MISO-1,MISO
Mesaba Energy Project_2,CC,MISO-1,MISO
Mesaba Energy Project_3,CC,MISO-1,MISO
Michigan Power LP_1,CC,MISO-7,MISO
Michigan Power LP_2,CC,MISO-7,MISO
Middlesex Generating Facility_1,CC,PJM-EMAAC,PJM
Mid-Georgia Cogeneration Facility_1,CC,SERC-SOCO_GA,SERC
Mid-Georgia Cogeneration Facility_2,CC,SERC-SOCO_GA,SERC
Mid-Georgia Cogeneration Facility_3,CC,SERC-SOCO_GA,SERC
Midland Cogeneration Venture_1,CC,MISO-7,MISO
Midland Cogeneration Venture_10,CC,MISO-7,MISO
Midland Cogeneration Venture_11,CC,MISO-7,MISO
Midland Cogeneration Venture_12,CC,MISO-7,MISO
Midland Cogeneration Venture_1A,CC,MISO-7,MISO
Midland Cogeneration Venture_2,CC,MISO-7,MISO
Midland Cogeneration Venture_3,CC,MISO-7,MISO
Midland Cogeneration Venture_4,CC,MISO-7,MISO
Midland Cogeneration Venture_5,CC,MISO-7,MISO
Midland Cogeneration Venture_6,CC,MISO-7,MISO
Midland Cogeneration Venture_7,CC,MISO-7,MISO
Midland Cogeneration Venture_8,CC,MISO-7,MISO
Midland Cogeneration Venture_9,CC,MISO-7,MISO
Midulla Generating Station_1,CC,FRCC,FRCC
Midulla Generating Station_2,CC,FRCC,FRCC
Midulla Generating Station_3,CC,FRCC,FRCC
Milford Power LP_1,CC,ISO-NE,ISO-NE
Milford Power LP_1A,CC,PJM-EMAAC,PJM
Milford Power LP_2,CC,ISO-NE,ISO-NE
Milford Power Project_1,CC,ISO-NE,ISO-NE
Milford Power Project_2,CC,ISO-NE,ISO-NE
Millennium Power_1,CC,ISO-NE,ISO-NE
Millennium Power_2,CC,ISO-NE,ISO-NE
Milton Clean Energy Centre_1,CC,IESO,IESO
Milton Clean Energy Centre_2,CC,IESO,IESO
Milton Clean Energy Centre_3,CC,IESO,IESO
Mississauga (TRACOG)_1,CC,IESO,IESO
Mississauga (TRACOG)_2,CC,IESO,IESO
Mississauga (TRACOG)_3,CC,IESO,IESO
Morgan Energy Center_1,CC,SERC-TVA,SERC
Morgan Energy Center_2,CC,SERC-TVA,SERC
Morgan Energy Center_3,CC,SERC-TVA,SERC
Morgan Energy Center_4,CC,SERC-TVA,SERC
Morris Cogeneration LLC_1,CC,PJM-Chicago,PJM
Morris Cogeneration LLC_2,CC,PJM-Chicago,PJM
Morris Cogeneration LLC_3,CC,PJM-Chicago,PJM
Morris Cogeneration LLC_4,CC,PJM-Chicago,PJM
Mulberry Cogeneration Facility_1,CC,FRCC,FRCC
Mulberry Cogeneration Facility_2,CC,FRCC,FRCC
Mustang Station_1,CC,SPP-S,SPP
Mustang Station_2,CC,SPP-S,SPP
Mustang Station_3,CC,SPP-S,SPP
Mustang Station_4,CC,SPP-S,SPP
Mustang Station_5,CC,SPP-S,SPP
Mystic Generating Station_3,CC,ISO-NE,ISO-NE
Mystic Generating Station_4,CC,ISO-NE,ISO-NE
Mystic Generating Station_5,CC,ISO-NE,ISO-NE
Mystic Generating Station_6,CC,ISO-NE,ISO-NE
Mystic Generating Station_7,CC,ISO-NE,ISO-NE
Mystic Generating Station_8,CC,ISO-NE,ISO-NE
NAEA Lakewood LLC_1,CC,PJM-EMAAC,PJM
NAEA Lakewood LLC_2,CC,PJM-EMAAC,PJM
NAEA Lakewood LLC_3,CC,PJM-EMAAC,PJM
NAEA Newington Power_1,CC,ISO-NE,ISO-NE
NAEA Newington Power_2,CC,ISO-NE,ISO-NE
NAEA Newington Power_3,CC,ISO-NE,ISO-NE
New Covert Generating Facility_1,CC,PJM-SouthBend,PJM
New Covert Generating Facility_1A,CC,PJM-SouthBend,PJM
New Covert Generating Facility_2,CC,PJM-SouthBend,PJM
New Covert Generating Facility_2A,CC,PJM-SouthBend,PJM
New Covert Generating Facility_3,CC,PJM-SouthBend,PJM
New Covert Generating Facility_3A,CC,PJM-SouthBend,PJM
Newark Bay Cogeneration Project_1,CC,PJM-EMAAC,PJM
Newark Bay Cogeneration Project_2,CC,PJM-EMAAC,PJM
Newark Bay Cogeneration Project_3,CC,PJM-EMAAC,PJM
Newark Power Plant_1,CC,PJM-EMAAC,PJM
Nipigon Power_1,CC,IESO,IESO
Nipigon Power_2,CC,IESO,IESO
Noblesville_1,CC,MISO-6,MISO
Noblesville_2,CC,MISO-6,MISO
Noblesville_3,CC,MISO-6,MISO
Noblesville_4,CC,MISO-6,MISO
Noblesville_5,CC,MISO-6,MISO
North Bay (TCPL)_1,CC,IESO,IESO
North Bay (TCPL)_2,CC,IESO,IESO
Northeastern_1,CC,SPP-S,SPP
Northeastern_2,CC,SPP-S,SPP
Northeastern_3,CC,SPP-S,SPP
Ocean State Power II_1,CC,ISO-NE,ISO-NE
Ocean State Power II_2,CC,ISO-NE,ISO-NE
Ocean State Power II_3,CC,ISO-NE,ISO-NE
Ocean State Power_1,CC,ISO-NE,ISO-NE
Ocean State Power_2,CC,ISO-NE,ISO-NE
Ocean State Power_3,CC,ISO-NE,ISO-NE
Oneta Energy Center_1,CC,SPP-S,SPP
Oneta Energy Center_2,CC,SPP-S,SPP
Oneta Energy Center_3,CC,SPP-S,SPP
Oneta Energy Center_4,CC,SPP-S,SPP
Oneta Energy Center_5,CC,SPP-S,SPP
Oneta Energy Center_6,CC,SPP-S,SPP
Onondaga Cogeneration_1,CC,NYISO A-F,NYISO
Ontelaunee Energy Center_1,CC,PJM-MAAC,PJM
Ontelaunee Energy Center_2,CC,PJM-MAAC,PJM
Ontelaunee Energy Center_3,CC,PJM-MAAC,PJM
Orange Cogeneration Facility_1,CC,FRCC,FRCC
Orange Cogeneration Facility_2,CC,FRCC,FRCC
Orlando Cogen LP_1,CC,FRCC,FRCC
Osprey Energy Center_1,CC,FRCC,FRCC
Osprey Energy Center_2,CC,FRCC,FRCC
Osprey Energy Center_3,CC,FRCC,FRCC
Ottawa (TRACOG)_1,CC,IESO,IESO
Ottawa (TRACOG)_2,CC,IESO,IESO
Ouachita_1,CC,MISO-9,MISO
Ouachita_2,CC,MISO-9,MISO
Ouachita_3,CC,MISO-9,MISO
Ouachita_4,CC,MISO-9,MISO
Ouachita_5,CC,MISO-9,MISO
Ouachita_6,CC,MISO-9,MISO
P L Bartow_1,CC,FRCC,FRCC
P L Bartow_2,CC,FRCC,FRCC
P L Bartow_3,CC,FRCC,FRCC
P L Bartow_4,CC,FRCC,FRCC
P L Bartow_5,CC,FRCC,FRCC
Panda Brandywine LP_1,CC,PJM-MAAC,PJM
Panda Brandywine LP_2,CC,PJM-MAAC,PJM
Panda Brandywine LP_3,CC,PJM-MAAC,PJM
Parlin Power Plant_1,CC,PJM-EMAAC,PJM
Parlin Power Plant_2,CC,PJM-EMAAC,PJM
Parlin Power Plant_3,CC,PJM-EMAAC,PJM
Parlin Power Plant_4,CC,PJM-EMAAC,PJM
Pasco Cogen Ltd_1,CC,FRCC,FRCC
Pasco Cogen Ltd_2,CC,FRCC,FRCC
Pasco Cogen Ltd_3,CC,FRCC,FRCC
Paulsboro Refinery_1,CC,PJM-EMAAC,PJM
Paulsboro Refinery_2,CC,PJM-EMAAC,PJM
Paulsboro Refinery_3,CC,PJM-EMAAC,PJM
Paulsboro Refinery_4,CC,PJM-EMAAC,PJM
Pawtucket Power Associates_1,CC,ISO-NE,ISO-NE
Pawtucket Power Associates_2,CC,ISO-NE,ISO-NE
Pearson International Airport_1,CC,IESO,IESO
Pearson International Airport_2,CC,IESO,IESO
Pearson International Airport_3,CC,IESO,IESO
Pedricktown Cogen Plant_1,CC,PJM-EMAAC,PJM
Pedricktown Cogen Plant_2,CC,PJM-EMAAC,PJM
Perryville Power Station_1,CC,MISO-9,MISO
Perryville Power Station_2,CC,MISO-9,MISO
Perryville Power Station_3,CC,MISO-9,MISO
Perryville Power Station_4,CC,MISO-9,MISO
Pine Bluff Energy Center_1,CC,MISO-8,MISO
Pine Bluff Energy Center_2,CC,MISO-8,MISO
Pinelawn Power LLC_1,CC,NYISO J-K,NYISO
Pinelawn Power LLC_2,CC,NYISO J-K,NYISO
Pittsfield Generating LP_1,CC,ISO-NE,ISO-NE
Pittsfield Generating LP_2,CC,ISO-NE,ISO-NE
Pittsfield Generating LP_3,CC,ISO-NE,ISO-NE
Pittsfield Generating LP_4,CC,ISO-NE,ISO-NE
Plaquemine Cogeneration Plant_1,CC,MISO-9,MISO
Plaquemine Cogeneration Plant_2,CC,MISO-9,MISO
Plaquemine Cogeneration Plant_3,CC,MISO-9,MISO
Plaquemine Operations_1,CC,MISO-9,MISO
Plaquemine Operations_2,CC,MISO-9,MISO
Polk_1,CC,FRCC,FRCC
Polk_2,CC,FRCC,FRCC
Ponca City_2,CC,SPP-S,SPP
Port Washington Generating Station_1,CC,MISO-2,MISO
Port Washington Generating Station_2,CC,MISO-2,MISO
Port Washington Generating Station_3,CC,MISO-2,MISO
Port Washington Generating Station_4,CC,MISO-2,MISO
Port Washington Generating Station_5,CC,MISO-2,MISO
Port Washington Generating Station_6,CC,MISO-2,MISO
Possum Point_4,CC,PJM-ROR,PJM
Possum Point_5,CC,PJM-ROR,PJM
Possum Point_6,CC,PJM-ROR,PJM
Potter Station 2_3,CC,ISO-NE,ISO-NE
Potter Station 2_4,CC,ISO-NE,ISO-NE
PowerSmith Cogeneration Project_1,CC,SPP-S,SPP
PowerSmith Cogeneration Project_2,CC,SPP-S,SPP
PPG Powerhouse C_1,CC,MISO-9,MISO
PPG Powerhouse C_2,CC,MISO-9,MISO
PPG Powerhouse C_3,CC,MISO-9,MISO
PPG Powerhouse C_4,CC,MISO-9,MISO
PSEG Linden Generating Station_3,CC,PJM-EMAAC,PJM
PSEG Linden Generating Station_4,CC,PJM-EMAAC,PJM
PSEG Linden Generating Station_5,CC,PJM-EMAAC,PJM
PSEG Linden Generating Station_6,CC,PJM-EMAAC,PJM
PSEG Linden Generating Station_7,CC,PJM-EMAAC,PJM
PSEG Linden Generating Station_8,CC,PJM-EMAAC,PJM
