name,TypeSpecific,Type,Region,Zone
SaguaroCTG1,CT-NatGas-Industrial,Gas CT,NEVP,US
SaguaroCTG2,CT-NatGas-Industrial,Gas CT,NEVP,US
SaguaroCTG3,CT-NatGas-Industrial,Gas CT,NEVP,US
Salt_Wells1,Geo-BinaryCycle,Geothermal,SPPC,US
Salt_Wells2,Geo-BinaryCycle,Geothermal,SPPC,US
SanEmidio-Empire,Geo-BinaryCycle,Geothermal,SPPC,US
Searchlight1-1,SolarPV-NonTracking,PV,NEVP,US
Silver_StatePV1,SolarPV-NonTracking,PV,NEVP,US
Silver_StatePV2,SolarPV-NonTracking,PV,NEVP,US
SilverhawkCC-Total,CCWhole-NatGas-Industrial,Gas CC,NEVP,US
Spectrum,SolarPV-NonTracking,PV,NEVP,US
SPP_PVF_64054,Utility Scale PV,PV,SPPC,US
SPP_PVF_64124,Utility Scale PV,PV,SPPC,US
SPP_PVF_64379,Utility Scale PV,PV,SPPC,US
SPP_PVF_64460,Utility Scale PV,PV,SPPC,US
SPP_PVT_64379,Utility Scale PV,PV,SPPC,US
Spring_Valley,WT-Onshore,Wind,SPPC,US
Steamboat2-1,Geo-BinaryCycle,Geothermal,SPPC,US
Steamboat2-2,Geo-BinaryCycle,Geothermal,SPPC,US
Steamboat3-1,Geo-BinaryCycle,Geothermal,SPPC,US
Steamboat3-2,Geo-BinaryCycle,Geothermal,SPPC,US
Stillwater1,SolarPV-NonTracking,PV,SPPC,US
Stillwater1_1,Geo-BinaryCycle,Geothermal,SPPC,US
Stillwater1-2,Geo-BinaryCycle,Geothermal,SPPC,US
Stillwater2_1,Geo-BinaryCycle,Geothermal,SPPC,US
Stillwater2_2,Geo-BinaryCycle,Geothermal,SPPC,US
SunPeak5657,CT-NatGas-Industrial,Gas CT,NEVP,US
SunPeak5658,CT-NatGas-Industrial,Gas CT,NEVP,US
SunPeak5659,CT-NatGas-Industrial,Gas CT,NEVP,US
TGP_1,Geo-BinaryCycle,Geothermal,SPPC,US
Tracy_3,ST-NatGas,Other,SPPC,US
TracyNVCC1-Total,CCWhole-NatGas-Industrial,Gas CC,SPPC,US
TracyNVCC2-Total,CCWhole-NatGas-Industrial,Gas CC,SPPC,US
TriCntrNaniwa3,CT-NatGas-Industrial,Gas CT,SPPC,US
TriCntrNaniwa4,CT-NatGas-Industrial,Gas CT,SPPC,US
TriCntrNaniwa5,CT-NatGas-Industrial,Gas CT,SPPC,US
TriCntrNaniwa6,CT-NatGas-Industrial,Gas CT,SPPC,US
TS_Pwr_Plant1,ST-Coal,Coal,SPPC,US
Tuscarora_G9200,Geo-BinaryCycle,Geothermal,SPPC,US
Tuscarora_G9201,Geo-BinaryCycle,Geothermal,SPPC,US
Verdi_1,Hydro_ZeroK,Hydro,SPPC,US
Wabuska_1,Geo-BinaryCycle,Geothermal,SPPC,US
Wabuska_2,Geo-BinaryCycle,Geothermal,SPPC,US
Wabuska_3,Geo-BinaryCycle,Geothermal,SPPC,US
Washoe_1,Hydro_ZeroK,Hydro,SPPC,US
Washoe_2,Hydro_ZeroK,Hydro,SPPC,US
Western_A101,ICE-NatGas,Other,SPPC,US
Western_B102,ICE-NatGas,Other,SPPC,US
Western_B202,ICE-NatGas,Other,SPPC,US
Western_C102,ICE-NatGas,Other,SPPC,US
Western_C202,ICE-NatGas,Other,SPPC,US
Western_D101,ICE-NatGas,Other,SPPC,US
Western_E102,ICE-NatGas,Other,SPPC,US
Western_E202,ICE-NatGas,Other,SPPC,US
Western_F102,ICE-NatGas,Other,SPPC,US
Western_F202,ICE-NatGas,Other,SPPC,US
Western_G102,ICE-NatGas,Other,SPPC,US
Western_G202,ICE-NatGas,Other,SPPC,US
Western_H102,ICE-NatGas,Other,SPPC,US
Western_H202,ICE-NatGas,Other,SPPC,US
Western_PV1,SolarPV-NonTracking,PV,SPPC,US
Wild_Rose,Geo-BinaryCycle,Geothermal,SPPC,US
Wind_SC3_NEVP_18620,Wind,Wind,NEVP,US
Wind_SC3_SPP_64124,Wind,Wind,SPPC,US
OOS_PV_Storage_NV,Storage,Storage,NEVP,US
Wind_SC2_NEVP_18620,Wind,Wind,NEVP,US
Wind_SC2_NEVP_18912,Wind,Wind,NEVP,US
Wind_SC2_SPP_64890,Wind,Wind,SPPC,US
,,,TH_Mead,US
8MileCanyon,WT-Onshore,Wind,BPAT,US
Aberdeen,Bio-ST,Biomass,BPAT,US
AlbeniFalls1,Hydro_FixedDispatch,Hydro,BPAT,US
AlbeniFalls2,Hydro_FixedDispatch,Hydro,BPAT,US
AlbeniFalls3,Hydro_FixedDispatch,Hydro,BPAT,US
AldenBailey,CT-NatGas-Aero,Gas CT,BPAT,US
Alder11,Hydro,Hydro,TPWR,US
Alder12,Hydro,Hydro,TPWR,US
AmericanFalls1,Hydro,Hydro,IPFE,US
AmericanFalls2,Hydro,Hydro,IPFE,US
AmericanFalls3,Hydro,Hydro,IPFE,US
AndersonRanch1,Hydro_ZeroK,Hydro,IPTV,US
AndersonRanch2,Hydro_ZeroK,Hydro,IPTV,US
ArenaDrop,Hydro_ZeroK,Hydro,IPTV,US
ArlingtonWind,WT-Onshore,Wind,BPAT,US
BangorSubmarineBase2,CT-OilDistillate,Other,BPAT,US
BarberDamGEN1,Hydro_ZeroK,Hydro,IPTV,US
Beaver8,CT-NatGas-Industrial,Gas CT,PGE,US
BeaverCC-Total,CCWhole-NatGas-Industrial,Gas CC,PGE,US
BellevueSolarINV1,SolarPV-NonTracking,PV,PGE,US
Bend1,Hydro_ZeroK,Hydro,PACW,US
Bend2,Hydro_ZeroK,Hydro,PACW,US
Bend3,Hydro_ZeroK,Hydro,PACW,US
BennettCreek,WT-Onshore,Wind,IPTV,US
BennettMountain,CT-NatGas-Aero,Gas CT,IPTV,US
Big_Cliff_1,Hydro_FixedDispatch,Hydro,BPAT,US
BigHorn1,WT-Onshore,Wind,BPAT,US
BigHorn2,WT-Onshore,Wind,BPAT,US
BiglowCanyon1,WT-Onshore,Wind,BPAT,US
BiglowCanyon2,WT-Onshore,Wind,BPAT,US
BiglowCanyon3,WT-Onshore,Wind,BPAT,US
BigSky1,Bio-ICE,Biomass,IPMV,US
BigSky2,Bio-ICE,Biomass,IPMV,US
BiomassOneGE1,Bio-ST,Biomass,PACW,US
BiomassOneGE2,Bio-ST,Biomass,PACW,US
BirchCreek1,Hydro_ZeroK,Hydro,IPFE,US
BlackCanyon1,Hydro_ZeroK,Hydro,IPTV,US
BlackCanyon2,Hydro_ZeroK,Hydro,IPTV,US
BlackCanyon3MV,Hydro_ZeroK,Hydro,IPTV,US
BlackCreek,Hydro_ZeroK,Hydro,PSEI,US
BlindCanyon,Hydro_ZeroK,Hydro,IPMV,US
Bliss1,Hydro,Hydro,IPMV,US
Bliss2,Hydro,Hydro,IPMV,US
Bliss3,Hydro,Hydro,IPMV,US
BoiseRDiversion1A,Hydro_ZeroK,Hydro,IPTV,US
BoiseRDiversion2A,Hydro_ZeroK,Hydro,IPTV,US
BoiseRDiversion3A,Hydro_ZeroK,Hydro,IPTV,US
Bonneville1,Hydro_FixedDispatch,Hydro,BPAT,US
Bonneville10,Hydro_FixedDispatch,Hydro,BPAT,US
Bonneville11,Hydro_FixedDispatch,Hydro,BPAT,US
Bonneville12,Hydro_FixedDispatch,Hydro,BPAT,US
Bonneville13,Hydro_FixedDispatch,Hydro,BPAT,US
Bonneville14,Hydro_FixedDispatch,Hydro,BPAT,US
Bonneville15,Hydro_FixedDispatch,Hydro,BPAT,US
Bonneville16,Hydro_FixedDispatch,Hydro,BPAT,US
Bonneville17,Hydro_FixedDispatch,Hydro,BPAT,US
Bonneville18,Hydro_FixedDispatch,Hydro,BPAT,US
Bonneville2,Hydro_FixedDispatch,Hydro,BPAT,US
Bonneville3,Hydro_FixedDispatch,Hydro,BPAT,US
Bonneville4,Hydro_FixedDispatch,Hydro,BPAT,US
Bonneville5,Hydro_FixedDispatch,Hydro,BPAT,US
Bonneville6,Hydro_FixedDispatch,Hydro,BPAT,US
Bonneville7,Hydro_FixedDispatch,Hydro,BPAT,US
Bonneville8,Hydro_FixedDispatch,Hydro,BPAT,US
Bonneville9,Hydro_FixedDispatch,Hydro,BPAT,US
BonnevilleF1,Hydro_FixedDispatch,Hydro,BPAT,US
BonnevilleF2,Hydro_FixedDispatch,Hydro,BPAT,US
BoulderPark1,ICE-NatGas,Other,AVA,US
BoulderPark2,ICE-NatGas,Other,AVA,US
BoulderPark3,ICE-NatGas,Other,AVA,US
BoulderPark4,ICE-NatGas,Other,AVA,US
BoulderPark5,ICE-NatGas,Other,AVA,US
BoulderPark6,ICE-NatGas,Other,AVA,US
Boundary51,Hydro,Hydro,SCL,US
Boundary52,Hydro,Hydro,SCL,US
Boundary53,Hydro,Hydro,SCL,US
Boundary54,Hydro,Hydro,SCL,US
Boundary55,Hydro,Hydro,SCL,US
Boundary56,Hydro,Hydro,SCL,US
BoxCanyonAVA1,Hydro,Hydro,AVA,US
BoxCanyonAVA2,Hydro,Hydro,AVA,US
BoxCanyonAVA3,Hydro,Hydro,AVA,US
BoxCanyonAVA4,Hydro,Hydro,AVA,US
BoxCanyonID,Hydro_FixedDispatch,Hydro,IPMV,US
BriggsCreek1,Hydro_FixedDispatch,Hydro,IPMV,US
Brownlee1,Hydro,Hydro,IPTV,US
Brownlee2,Hydro,Hydro,IPTV,US
Brownlee3,Hydro,Hydro,IPTV,US
Brownlee4,Hydro,Hydro,IPTV,US
Brownlee5,Hydro,Hydro,IPTV,US
Burley_Butte,WT-Onshore,Wind,IPMV,US
Burlington,Bio-ST,Biomass,PSEI,US
Burton_Creek,Hydro_FixedDispatch,Hydro,BPAT,US
Bypass_GEN1,Hydro_ZeroK,Hydro,IPMV,US
Bypass_GEN2,Hydro_ZeroK,Hydro,IPMV,US
Bypass_GEN3,Hydro_ZeroK,Hydro,IPMV,US
C_J_Strike_1,Hydro,Hydro,IPTV,US
CabinetGorge1,Hydro_FixedDispatch,Hydro,AVA,US
CabinetGorge2,Hydro_FixedDispatch,Hydro,AVA,US
CabinetGorge3,Hydro_FixedDispatch,Hydro,AVA,US
CabinetGorge4,Hydro_FixedDispatch,Hydro,AVA,US
CampReedWind,WT-Onshore,Wind,IPTV,US
Canby,Geothermal,Geothermal,PACW,US
Canyon_Springs,Hydro_FixedDispatch,Hydro,IPMV,US
CargillB6Bio1,Bio-ICE,Biomass,IPMV,US
CargillB6Bio2,Bio-ICE,Biomass,IPMV,US
CargillDryCreekBio1,Bio-ICE,Biomass,IPMV,US
CargillDryCreekBio2,Bio-ICE,Biomass,IPMV,US
CargillDryCreekBio3,Bio-ICE,Biomass,IPMV,US
Carmen_Smith_1,Hydro,Hydro,BPAT,US
Carmen_Smith_2,Hydro,Hydro,BPAT,US
Carmen_Smith_3,Hydro,Hydro,BPAT,US
CartyGenStaCC-Total,CCWhole-NatGas-Industrial,Gas CC,PGE,US
Cascade_ID_1,Hydro,Hydro,IPTV,US
Cascade_ID_2,Hydro,Hydro,IPTV,US
CassiaGulch,WT-Onshore,Wind,IPMV,US
CassiaWind,WT-Onshore,Wind,IPMV,US
Cedar_Draw_1,Hydro_FixedDispatch,Hydro,IPMV,US
Cedar_Falls_5,Hydro,Hydro,SCL,US
Cedar_Falls_6,Hydro,Hydro,SCL,US
Centralia2,ST-Coal,Coal,BPAT,US
CentraliaCC-Total,CCWhole-NatGas-Industrial,Gas CC,BPAT,US
Chandler_1,Hydro_ZeroK,Hydro,BPAT,US
Chandler_2,Hydro_ZeroK,Hydro,BPAT,US
ChehalisCC-Total,CCWhole-NatGas-Industrial,Gas CC,BPAT,US
Chelan_A_1,Hydro_ZeroK,Hydro,CHPD,US
Chelan_A_2,Hydro_ZeroK,Hydro,CHPD,US
ChiefJoseph02,Hydro,Hydro,BPAT,US
ChiefJoseph03,Hydro,Hydro,BPAT,US
ChiefJoseph04,Hydro,Hydro,BPAT,US
ChiefJoseph05,Hydro,Hydro,BPAT,US
ChiefJoseph06,Hydro,Hydro,BPAT,US
ChiefJoseph07,Hydro,Hydro,BPAT,US
ChiefJoseph08,Hydro,Hydro,BPAT,US
ChiefJoseph09,Hydro,Hydro,BPAT,US
ChiefJoseph10,Hydro,Hydro,BPAT,US
ChiefJoseph11,Hydro,Hydro,BPAT,US
ChiefJoseph12,Hydro,Hydro,BPAT,US
ChiefJoseph13,Hydro,Hydro,BPAT,US
ChiefJoseph14,Hydro,Hydro,BPAT,US
ChiefJoseph15,Hydro,Hydro,BPAT,US
ChiefJoseph16,Hydro,Hydro,BPAT,US
ChiefJoseph17,Hydro,Hydro,BPAT,US
ChiefJoseph18,Hydro,Hydro,BPAT,US
ChiefJoseph19,Hydro,Hydro,BPAT,US
ChiefJoseph20,Hydro,Hydro,BPAT,US
ChiefJoseph21,Hydro,Hydro,BPAT,US
ChiefJoseph22,Hydro,Hydro,BPAT,US
ChiefJoseph23,Hydro,Hydro,BPAT,US
ChiefJoseph24,Hydro,Hydro,BPAT,US
ChiefJoseph25,Hydro,Hydro,BPAT,US
ChiefJoseph26,Hydro,Hydro,BPAT,US
ChiefJoseph27,Hydro,Hydro,BPAT,US
ChristmasValley2,SolarPV-NonTracking,PV,BPAT,US
Clark_Canyon,Hydro_FixedDispatch,Hydro,IPTV,US
Clear_Lake_ID,Hydro_ZeroK,Hydro,IPMV,US
Clearwater1,Hydro,Hydro,PACW,US
Clearwater2,Hydro,Hydro,PACW,US
ClearwaterPaper3,Bio-ST,Biomass,AVA,US
ClearwaterPaper4,Bio-ST,Biomass,AVA,US
ClrSpringsTrout,Hydro_FixedDispatch,Hydro,IPMV,US
ClrwatrFishHtch,Hydro_FixedDispatch,Hydro,BPAT,US
Coastal_Energy,WT-Onshore,Wind,BPAT,US
Coffin_Butte_1,Bio-ICE,Biomass,BPAT,US
Coffin_Butte_2,Bio-ICE,Biomass,BPAT,US
Coffin_Butte_3,Bio-ICE,Biomass,BPAT,US
Coffin_Butte_4,Bio-ICE,Biomass,BPAT,US
Coffin_Butte_5,Bio-ICE,Biomass,BPAT,US
CoGen2DRJohnson,Bio-ST,Biomass,PACW,US
Cold_Springs,WT-Onshore,Wind,IPTV,US
Columbia_Ridge1,Bio-ICE,Biomass,BPAT,US
Columbia_Ridge2,Bio-ICE,Biomass,BPAT,US
Columbia_Ridge3,Bio-ICE,Biomass,BPAT,US
Columbia_Ridge4,Bio-ICE,Biomass,BPAT,US
Columbia_Ridge5,Bio-ICE,Biomass,BPAT,US
Columbia_Ridge6,Bio-ICE,Biomass,BPAT,US
Columbia_Ridge7,Bio-ICE,Biomass,BPAT,US
Columbia_Ridge8,Bio-ICE,Biomass,BPAT,US
Columbia_Wind,WT-Onshore,Wind,BPAT,US
Columbia2,ST-Nuclear,Nuclear,BPAT,US
Combine_Hills,WT-Onshore,Wind,PACW,US
Condon_Wind1,WT-Onshore,Wind,BPAT,US
Condon_Wind2,WT-Onshore,Wind,BPAT,US
Cosmo1,Bio-ST,Biomass,BPAT,US
Cosmo2,Bio-ST,Biomass,BPAT,US
Cougar_1,Hydro_FixedDispatch,Hydro,BPAT,US
Cougar_2,Hydro_FixedDispatch,Hydro,BPAT,US
CouleePump1-2,MotorLoad,Other,BPAT,US
CouleePump3-4,MotorLoad,Other,BPAT,US
CouleePump5-6,MotorLoad,Other,BPAT,US
Cowlitz_Falls1,Hydro,Hydro,BPAT,US
Cowlitz_Falls2,Hydro,Hydro,BPAT,US
Coyote_Crest,WT-Onshore,Wind,BPAT,US
CoyoteSprgCC1-Total,CCWhole-NatGas-Industrial,Gas CC,PGE,US
CoyoteSprgCC2-Total,CCWhole-NatGas-Industrial,Gas CC,AVA,US
CrystalSprings,Hydro_ZeroK,Hydro,IPMV,US
Curry_Cattle,Hydro_FixedDispatch,Hydro,IPMV,US
Cushman_2_31,Hydro,Hydro,TPWR,US
Cushman_2_32,Hydro,Hydro,TPWR,US
Cushman_2_33,Hydro,Hydro,TPWR,US
