name,TypeSpecific,Type,Region,Zone
AirportIndustrial2,CT-OilDistillate,Other,PSCO,COWY
AirportIndustrial3,CT-OilDistillate,Other,PSCO,COWY
AirportIndustrial4,CT-OilDistillate,Other,PSCO,COWY
Akolkolex,Hydro_ZeroK,Hydro,BCHA,CAN
Alameda1,CT-NatGas-Aero,Gas CT,CIPB,CA
Alameda2,CT-NatGas-Aero,Gas CT,CIPB,CA
Alamo_1,Hydro_FixedDispatch,Hydro,CISC,CA
AlamogordoPV,SolarPV-NonTracking,PV,PNM,NM
AlbeniFalls1,Hydro_FixedDispatch,Hydro,BPAT,PNW
AlbeniFalls2,Hydro_FixedDispatch,Hydro,BPAT,PNW
AlbeniFalls3,Hydro_FixedDispatch,Hydro,BPAT,PNW
Albuquerque_PV,SolarPV-NonTracking,PV,PNM,NM
Alcova1,Hydro_FixedDispatch,Hydro,WACM,COWY
Alcova2,Hydro_FixedDispatch,Hydro,WACM,COWY
AldenBailey,CT-NatGas-Aero,Gas CT,BPAT,PNW
Alder11,Hydro,Hydro,TPWR,PNW
Alder12,Hydro,Hydro,TPWR,PNW
AlgonquinCC-Total,CCWhole-NatGas-Aero,CHP-QF,CIPV,CA
Almond1,CT-NatGas-Aero,Gas CT,TIDC,CA
Almond2-2,CT-NatGas-Aero,Gas CT,TIDC,CA
Almond2-3,CT-NatGas-Aero,Gas CT,TIDC,CA
Almond2-4,CT-NatGas-Aero,Gas CT,TIDC,CA
Alouette,Hydro,Hydro,BCHA,CAN
ALPAC1,Bio-ST,Biomass,AESO,CAN
ALPAC2,Bio-ST,Biomass,AESO,CAN
ALPAC3,Bio-ST,Biomass,AESO,CAN
ALPAC4,Bio-ST,Biomass,AESO,CAN
Alpaugh50,SolarPV-Tracking,PV,CIPV,CA
AlpaughNorth,SolarPV-Tracking,PV,CIPV,CA
AlpineSolar,SolarPV-Tracking,PV,CISC,CA
Alta_PH1,Hydro_ZeroK,Hydro,CIPV,CA
Alta_PH2,Hydro_ZeroK,Hydro,CIPV,CA
Alta_Vista,SolarThermal-CSP0,CSP,CISC,CA
AltaGasHarm_2,CT-NatGas-Industrial,Gas CT,AESO,CAN
AltaMesaPhaseIVGEN1,WT-Onshore,Wind,CISC,CA
Altamont_Bio2,Bio-CT,Biomass,CIPB,CA
Altamont_Bio3,Bio-ICE,Biomass,CIPB,CA
Altamont_Bio4,Bio-ICE,Biomass,CIPB,CA
Altamont_Midway,WT-Onshore,Wind,CIPV,CA
Altamont1,Bio-CT,Biomass,CIPB,CA
AltamontPwrAgg,WT-Onshore,Wind,CIPV,CA
AltamontPwrPart,WT-Onshore,Wind,CIPB,CA
AltaW1,WT-Onshore,Wind,CISC,CA
AltaW2,WT-Onshore,Wind,CISC,CA
AltaW3,WT-Onshore,Wind,CISC,CA
AltaW4,WT-Onshore,Wind,CISC,CA
AltaW5,WT-Onshore,Wind,CISC,CA
AltaW6,WT-Onshore,Wind,CISC,CA
AltaW7_PinyonP1,WT-Onshore,Wind,CISC,CA
AltaW8,WT-Onshore,Wind,CISC,CA
AltaW9_PinyonP2,WT-Onshore,Wind,CISC,CA
AmedeeWineagle1,Geo-BinaryCycle,Geothermal,CIPV,CA
AmedeeWineagle2,Geo-BinaryCycle,Geothermal,CIPV,CA
Ameresco1,Bio-ICE,Biomass,CIPV,CA
AmericanCanyon1,Bio-ICE,Biomass,CIPV,CA
AmericanCanyon2,Bio-ICE,Biomass,CIPV,CA
AmericanFalls1,Hydro,Hydro,IPFE,PNW
AmericanFalls2,Hydro,Hydro,IPFE,PNW
AmericanFalls3,Hydro,Hydro,IPFE,PNW
AmesHydro,Hydro_ZeroK,Hydro,PSCO,COWY
AmonixSolarPower,SolarPV-Tracking,PV,TEPC,AZ
AmonixSwan,SolarPV-Tracking,PV,TEPC,AZ
Amp_Chow_Bio,Bio-ICE,Biomass,CIPV,CA
Anaheim_GT,CT-NatGas-Aero,Gas CT,CISC,CA
Anderson,Bio-ST,Biomass,CIPV,CA
AndersonRanch1,Hydro_ZeroK,Hydro,IPTV,PNW
AndersonRanch2,Hydro_ZeroK,Hydro,IPTV,PNW
Angels,HydroRPS,Hydro,CIPV,CA
AnheuserBusch,SolarPV-NonTracking,PV,CIPV,CA
AntelopeValleySolar1,SolarPV-NonTracking,PV,CISC,CA
AntelopeValleySolar2,SolarPV-NonTracking,PV,CISC,CA
ApacheCC-Total,CCWhole-NatGas-Industrial,Gas CC,WALC,AZ
ApacheGT2,CT-NatGas-Industrial,Gas CT,WALC,AZ
ApacheGT3,CT-NatGas-Industrial,Gas CT,WALC,AZ
ApacheGT4,CT-NatGas-Aero,Gas CT,WALC,AZ
ApacheST2,ST-Coal,Coal,WALC,AZ
ApacheST3,ST-Coal,Coal,WALC,AZ
ApexCC-Total,CCWhole-NatGas-Industrial,Gas CC,NEVP,NV
APS_PVF_14010,Utility Scale PV,PV,AZPS,AZ
APS_PVT_14209,Utility Scale PV,PV,AZPS,AZ
AragonneWind,WT-Onshore,Wind,PNM,NM
ArapahoeCC-Total,CCWhole-NatGas-Aero,Gas CC,PSCO,COWY
ArbWind,WT-Onshore,Wind,CISC,CA
ArcadianRenewbl,WT-Onshore,Wind,CIPV,CA
ARD_G1,WT-Onshore,Wind,AESO,CAN
ARD_G2,WT-Onshore,Wind,AESO,CAN
ArenaDrop,Hydro_ZeroK,Hydro,IPTV,PNW
Argus_Cogen8,ST-Coal,Coal,CISC,CA
Argus_Cogen9,ST-Coal,Coal,CISC,CA
ArizonaFalls,Hydro_ZeroK,Hydro,SRP,AZ
ArlingtonValleyPV1,SolarPV-NonTracking,PV,SRP,AZ
ArlingtonValleyPV2,SolarPV-Tracking,PV,SRP,AZ
ArlingtonWind,WT-Onshore,Wind,BPAT,PNW
ArlngtnVallyCC-Total,CCWhole-NatGas-Industrial,Gas CC,SRP,AZ
Arrow_Lake1,Hydro_ZeroK,Hydro,BCHA,CAN
Arrow_Lake2,Hydro_ZeroK,Hydro,BCHA,CAN
Arvada1,CT-NatGas-Aero,Gas CT,WACM,COWY
Arvada2,CT-NatGas-Aero,Gas CT,WACM,COWY
Arvada3,CT-NatGas-Aero,Gas CT,WACM,COWY
Ash_River_1,Hydro,Hydro,BCHA,CAN
Ashlu_Creek_1,Hydro_ZeroK,Hydro,BCHA,CAN
Ashlu_Creek_2,Hydro_ZeroK,Hydro,BCHA,CAN
Ashlu_Creek_3,Hydro_ZeroK,Hydro,BCHA,CAN
Astroenergy,SolarPV-Tracking,PV,TEPC,AZ
AtwellIsland,SolarPV-Tracking,PV,CIPV,CA
Aurora,Geothermal,Geothermal,SPPC,NV
Avalon,SolarPV-NonTracking,PV,TEPC,AZ
AvenalPark,SolarPV-NonTracking,PV,CIPV,CA
AVSolarRanchOneAVSR,SolarPV-NonTracking,PV,CISC,CA
Azusa,Hydro_ZeroK,Hydro,CISC,CA
Baca_Renewable,WT-Onshore,Wind,PSCO,COWY
Badger_1,SolarPV-Tracking,PV,AZPS,AZ
Badger_Creek,CT-NatGas-Industrial,CHP-QF,CIPV,CA
BajaCA2CC-Total,CCWhole-NatGas-Industrial,Gas CC,CFE,MX
BajaCA2TG1-1,CT-NatGas-Aero,Gas CT,CFE,MX
BajaCA2TG1-2,CT-NatGas-Aero,Gas CT,CFE,MX
BajaCA2TG1-3,CT-NatGas-Aero,Gas CT,CFE,MX
BajaCA3CC-Total,CCWhole-NatGas-Industrial,Gas CC,CFE,MX
BajaCA4CC-Total,CCWhole-NatGas-Industrial,Gas CC,CFE,MX
Baker_Station,Hydro_FixedDispatch,Hydro,CIPV,CA
Balch1-1,Hydro_FixedDispatch,Hydro,CIPV,CA
Balch2-2,Hydro,Hydro,CIPV,CA
Balch2-3,Hydro,Hydro,CIPV,CA
BalzacCC-Total,CCWhole-NatGas-Aero,Gas CC,AESO,CAN
BangorSubmarineBase2,CT-OilDistillate,Other,BPAT,PNW
BarberCreek1,CT-NatGas-Aero,Gas CT,WACM,COWY
BarberCreek2,CT-NatGas-Aero,Gas CT,WACM,COWY
BarberCreek3,CT-NatGas-Aero,Gas CT,WACM,COWY
BarberDamGEN1,Hydro_ZeroK,Hydro,IPTV,PNW
Barr_Creek_1,Hydro_ZeroK,Hydro,BCHA,CAN
Barr_Creek_2,Hydro_ZeroK,Hydro,BCHA,CAN
BarrePeaker,CT-NatGas-Aero,Gas CT,CISC,CA
Barrier,Hydro,Hydro,AESO,CAN
BasinCreek1,ICE-NatGas,Other,NWMT,MT
BasinCreek2,ICE-NatGas,Other,NWMT,MT
BasinCreek3,ICE-NatGas,Other,NWMT,MT
BasinCreek4,ICE-NatGas,Other,NWMT,MT
BasinCreek5,ICE-NatGas,Other,NWMT,MT
BasinCreek6,ICE-NatGas,Other,NWMT,MT
BasinCreek7,ICE-NatGas,Other,NWMT,MT
BasinCreek8,ICE-NatGas,Other,NWMT,MT
BasinCreek9,ICE-NatGas,Other,NWMT,MT
Battle_River_4,ST-Coal,Coal,AESO,CAN
Battle_River_5,ST-Coal,Coal,AESO,CAN
Bay_Envirnmntal,Bio-ICE,Biomass,CIPB,CA
Bear_Canyon1,Geo-BinaryCycle,Geothermal,CIPV,CA
Bear_Canyon2,Geo-BinaryCycle,Geothermal,CIPV,CA
Bear_Creek,HydroRPS,Hydro,CIPV,CA
BearCreekCC-Total,CCWhole-NatGas-Industrial,Gas CC,AESO,CAN
Beardsley_1,HydroRPS_FixedDispatch,Hydro,CIPV,CA
BearMountain_BC,WT-Onshore,Wind,BCHA,CAN
BearMountain_CA,CT-NatGas-Aero,CHP-QF,CIPV,CA
Bearspaw_1,Hydro,Hydro,AESO,CAN
Beaver8,CT-NatGas-Industrial,Gas CT,PGE,PNW
BeaverCC-Total,CCWhole-NatGas-Industrial,Gas CC,PGE,PNW
Belden_1,Hydro,Hydro,CIPV,CA
BellevueSolarINV1,SolarPV-NonTracking,PV,PGE,PNW
Belly_River,Hydro_FixedDispatch,Hydro,AESO,CAN
Bend1,Hydro_ZeroK,Hydro,PACW,PNW
Bend2,Hydro_ZeroK,Hydro,PACW,PNW
Bend3,Hydro_ZeroK,Hydro,PACW,PNW
BenFrenchGT1,CT-NatGas-Industrial,Gas CT,WACM,COWY
BenFrenchGT2,CT-NatGas-Industrial,Gas CT,WACM,COWY
BenFrenchGT3,CT-NatGas-Industrial,Gas CT,WACM,COWY
BenFrenchGT4,CT-NatGas-Industrial,Gas CT,WACM,COWY
BennettCreek,WT-Onshore,Wind,IPTV,PNW
BennettMountain,CT-NatGas-Aero,Gas CT,IPTV,PNW
BeowawePower1,Geo-BinaryCycle,Geothermal,SPPC,NV
BeowawePower2,Geo-BinaryCycle,Geothermal,SPPC,NV
BerryPlaceritaCogen1,CT-NatGas-Aero,CHP-QF,CISC,CA
BerryPlaceritaCogen2,CT-NatGas-Aero,CHP-QF,CISC,CA
BerryTanneHills18-1,CT-NatGas-Aero,CHP-QF,CIPV,CA
BerryTanneHills18-2,CT-NatGas-Aero,Gas CT,CIPV,CA
BerryUniversityCogen,CT-NatGas-Aero,Gas CT,CIPV,CA
Betasso_Hydro,Hydro_ZeroK,Hydro,PSCO,COWY
BidwellDitchGEN1,Hydro_ZeroK,Hydro,CIPV,CA
Big_Cliff_1,Hydro_FixedDispatch,Hydro,BPAT,PNW
BigCreek1-1,Hydro,Hydro,CISC,CA
BigCreek1-2,Hydro,Hydro,CISC,CA
BigCreek1-3,Hydro,Hydro,CISC,CA
BigCreek1-4,Hydro,Hydro,CISC,CA
BigCreek2-3,Hydro,Hydro,CISC,CA
BigCreek2-4,Hydro,Hydro,CISC,CA
BigCreek2-5,Hydro,Hydro,CISC,CA
BigCreek2-6,Hydro,Hydro,CISC,CA
BigCreek2A-1,Hydro,Hydro,CISC,CA
BigCreek2A-2,Hydro,Hydro,CISC,CA
BigCreek3-1,Hydro,Hydro,CISC,CA
BigCreek3-2,Hydro,Hydro,CISC,CA
BigCreek3-3,Hydro,Hydro,CISC,CA
BigCreek3-4,Hydro,Hydro,CISC,CA
BigCreek3-5,Hydro,Hydro,CISC,CA
BigCreek4-1,Hydro,Hydro,CISC,CA
BigCreek4-2,Hydro,Hydro,CISC,CA
BigCreek8-1,Hydro,Hydro,CISC,CA
BigCreek8-2,Hydro,Hydro,CISC,CA
BigCreekWW,Hydro_FixedDispatch,Hydro,CIPV,CA
Bighorn_1,Hydro,Hydro,AESO,CAN
Bighorn_2,Hydro,Hydro,AESO,CAN
BigHorn1,WT-Onshore,Wind,BPAT,PNW
BigHorn2,WT-Onshore,Wind,BPAT,PNW
BiglowCanyon1,WT-Onshore,Wind,BPAT,PNW
BiglowCanyon2,WT-Onshore,Wind,BPAT,PNW
BiglowCanyon3,WT-Onshore,Wind,BPAT,PNW
BigPine,HydroRPS,Hydro,CISC,CA
BigSilver1,Hydro_ZeroK,Hydro,BCHA,CAN
BigSilver2,Hydro_ZeroK,Hydro,BCHA,CAN
BigSilver3,Hydro_ZeroK,Hydro,BCHA,CAN
BigSilver4,Hydro_ZeroK,Hydro,BCHA,CAN
BigSky1,Bio-ICE,Biomass,IPMV,PNW
BigSky2,Bio-ICE,Biomass,IPMV,PNW
BigThompson,Hydro_ZeroK,Hydro,WACM,COWY
BigValley,Bio-ST,Biomass,CIPV,CA
BiomassOneGE1,Bio-ST,Biomass,PACW,PNW
BiomassOneGE2,Bio-ST,Biomass,PACW,PNW
BirchCreek1,Hydro_ZeroK,Hydro,IPFE,PNW
BishopCreek2-1,HydroRPS_FixedDispatch,Hydro,CISC,CA
BishopCreek2-2,HydroRPS_FixedDispatch,Hydro,CISC,CA
BishopCreek2-3,HydroRPS_FixedDispatch,Hydro,CISC,CA
BishopCreek3-1,HydroRPS_FixedDispatch,Hydro,CISC,CA
BishopCreek3-2,HydroRPS_FixedDispatch,Hydro,CISC,CA
BishopCreek3-3,HydroRPS_FixedDispatch,Hydro,CISC,CA
BishopCreek4-1,HydroRPS_FixedDispatch,Hydro,CISC,CA
BishopCreek4-2,HydroRPS_FixedDispatch,Hydro,CISC,CA
BishopCreek4-3,HydroRPS_FixedDispatch,Hydro,CISC,CA
BishopCreek4-4,HydroRPS_FixedDispatch,Hydro,CISC,CA
BishopCreek4-5,HydroRPS_FixedDispatch,Hydro,CISC,CA
BishopCreek5-1,HydroRPS_FixedDispatch,Hydro,CISC,CA
BishopCreek5-2,HydroRPS_FixedDispatch,Hydro,CISC,CA
BishopCreek6-1,HydroRPS_FixedDispatch,Hydro,CISC,CA
Bison_1_PHS,Pumped Hydro,Storage,CISC,CA
Black Rock 1-2,Geothermal,Geothermal,IID,CA
Black Rock 5-6,Geothermal,Geothermal,IID,CA
Black Rock 7-8,Geothermal,Geothermal,IID,CA
BlackButte,HydroRPS_FixedDispatch,Hydro,CIPV,CA
BlackCanyon1,Hydro_ZeroK,Hydro,IPTV,PNW
BlackCanyon2,Hydro_ZeroK,Hydro,IPTV,PNW
BlackCanyon3MV,Hydro_ZeroK,Hydro,IPTV,PNW
BlackCreek,Hydro_ZeroK,Hydro,PSEI,PNW
BlackEagle1,Hydro_ZeroK,Hydro,NWMT,MT
BlackEagle2,Hydro_ZeroK,Hydro,NWMT,MT
BlackEagle3,Hydro_ZeroK,Hydro,NWMT,MT
BlackMountain1,CT-NatGas-Aero,Gas CT,TEPC,AZ
BlackMountain2,CT-NatGas-Aero,Gas CT,TEPC,AZ
Blacksand182,Bio-CT,Biomass,CISC,CA
Blacksand189,Bio-CT,Biomass,CISC,CA
Blacksand190,Bio-CT,Biomass,CISC,CA
BlackspringRidge,WT-Onshore,Wind,AESO,CAN
BlindCanyon,Hydro_ZeroK,Hydro,IPMV,PNW
Bliss1,Hydro,Hydro,IPMV,PNW
Bliss2,Hydro,Hydro,IPMV,PNW
Bliss3,Hydro,Hydro,IPMV,PNW
BloomingtonPwr1,ICE-OilDistillate,Other,PAUT,UT
BloomingtonPwr2,ICE-OilDistillate,Other,PAUT,UT
BloomingtonPwr3,ICE-OilDistillate,Other,PAUT,UT
BloomingtonPwr4,ICE-OilDistillate,Other,PAUT,UT
BloomingtonPwr5,ICE-OilDistillate,Other,PAUT,UT
BloomingtonPwr6,ICE-OilDistillate,Other,PAUT,UT
BlueLake,Bio-ST,Biomass,CIPV,CA
BlueMesa1,Hydro,Hydro,WACM,COWY
BlueMesa2,Hydro,Hydro,WACM,COWY
BlueSpruce1,CT-NatGas-Industrial,Gas CT,PSCO,COWY
BlueSpruce2,CT-NatGas-Industrial,Gas CT,PSCO,COWY
BluffviewCC-Total,CCWhole-NatGas-Aero,Gas CC,WALC,AZ
Blundell1,Geo-BinaryCycle,Geothermal,PAUT,UT
Blundell2,Geo-BinaryCycle,Geothermal,PAUT,UT
BlytheCC-Total,CCWhole-NatGas-Industrial,Gas CC,CISC,CA
BlytheSolar,SolarPV-NonTracking,PV,CISC,CA
BoiseRDiversion1A,Hydro_ZeroK,Hydro,IPTV,PNW
BoiseRDiversion2A,Hydro_ZeroK,Hydro,IPTV,PNW
BoiseRDiversion3A,Hydro_ZeroK,Hydro,IPTV,PNW
Bonanza,ST-Coal,Coal,PAUT,UT
BoneCreek1,Hydro_ZeroK,Hydro,BCHA,CAN
BoneCreek2,Hydro_ZeroK,Hydro,BCHA,CAN
Bonneville1,Hydro_FixedDispatch,Hydro,BPAT,PNW
Bonneville10,Hydro_FixedDispatch,Hydro,BPAT,PNW
Bonneville11,Hydro_FixedDispatch,Hydro,BPAT,PNW
Bonneville12,Hydro_FixedDispatch,Hydro,BPAT,PNW
Bonneville13,Hydro_FixedDispatch,Hydro,BPAT,PNW
Bonneville14,Hydro_FixedDispatch,Hydro,BPAT,PNW
Bonneville15,Hydro_FixedDispatch,Hydro,BPAT,PNW
Bonneville16,Hydro_FixedDispatch,Hydro,BPAT,PNW
Bonneville17,Hydro_FixedDispatch,Hydro,BPAT,PNW
Bonneville18,Hydro_FixedDispatch,Hydro,BPAT,PNW
Bonneville2,Hydro_FixedDispatch,Hydro,BPAT,PNW
Bonneville3,Hydro_FixedDispatch,Hydro,BPAT,PNW
Bonneville4,Hydro_FixedDispatch,Hydro,BPAT,PNW
Bonneville5,Hydro_FixedDispatch,Hydro,BPAT,PNW
Bonneville6,Hydro_FixedDispatch,Hydro,BPAT,PNW
Bonneville7,Hydro_FixedDispatch,Hydro,BPAT,PNW
Bonneville8,Hydro_FixedDispatch,Hydro,BPAT,PNW
Bonneville9,Hydro_FixedDispatch,Hydro,BPAT,PNW
BonnevilleF1,Hydro_FixedDispatch,Hydro,BPAT,PNW
BonnevilleF2,Hydro_FixedDispatch,Hydro,BPAT,PNW
Bonnybrook,CT-NatGas-Industrial,Gas CT,AESO,CAN
Borden-QFAgg,Hydro_FixedDispatch,Hydro,CIPV,CA
BorderPeaker,CT-NatGas-Industrial,Gas CT,CISD,CA
Borel1,Hydro_FixedDispatch,Hydro,CISC,CA
Borel2,Hydro_FixedDispatch,Hydro,CISC,CA
Borel3,Hydro_FixedDispatch,Hydro,CISC,CA
BostonBar1,Hydro_ZeroK,Hydro,BCHA,CAN
BostonBar2,Hydro_ZeroK,Hydro,BCHA,CAN
BottleRock,Geo-BinaryCycle,Geothermal,CIPV,CA
BoulderCanyon1,Hydro_ZeroK,Hydro,PSCO,COWY
BoulderCanyon2,Hydro_ZeroK,Hydro,PSCO,COWY
BoulderCreek1,Hydro_ZeroK,Hydro,BCHA,CAN
BoulderCreek2,Hydro_ZeroK,Hydro,BCHA,CAN
BoulderCreek3,Hydro_ZeroK,Hydro,BCHA,CAN
BoulderPark1,ICE-NatGas,Other,AVA,PNW
BoulderPark2,ICE-NatGas,Other,AVA,PNW
BoulderPark3,ICE-NatGas,Other,AVA,PNW
BoulderPark4,ICE-NatGas,Other,AVA,PNW
BoulderPark5,ICE-NatGas,Other,AVA,PNW
BoulderPark6,ICE-NatGas,Other,AVA,PNW
Boundary51,Hydro,Hydro,SCL,PNW
Boundary52,Hydro,Hydro,SCL,PNW
Boundary53,Hydro,Hydro,SCL,PNW
Boundary54,Hydro,Hydro,SCL,PNW
Boundary55,Hydro,Hydro,SCL,PNW
Boundary56,Hydro,Hydro,SCL,PNW
BountifulCity1A,CT-NatGas-Aero,Gas CT,PAUT,UT
BountifulCity8,ICE-NatGas,Other,PAUT,UT
BowieCC1-Total,CCWhole-NatGas-Industrial,Gas CC,TEPC,AZ
BowieCC2-Total,CCWhole-NatGas-Industrial,Gas CC,TEPC,AZ
Bowman_GEN1,HydroRPS_FixedDispatch,Hydro,CIPV,CA
BowMontCapital,CT-NatGas-Industrial,Gas CT,AESO,CAN
BoxCanyonAVA1,Hydro,Hydro,AVA,PNW
BoxCanyonAVA2,Hydro,Hydro,AVA,PNW
BoxCanyonAVA3,Hydro,Hydro,AVA,PNW
BoxCanyonAVA4,Hydro,Hydro,AVA,PNW
BoxCanyonBC,Hydro_ZeroK,Hydro,BCHA,CAN
BoxCanyonID,Hydro_FixedDispatch,Hydro,IPMV,PNW
BoxCanyonPACW1,Hydro_ZeroK,Hydro,SPPC,NV
BoxCanyonPACW2,Hydro_ZeroK,Hydro,SPPC,NV
Boysen1,Hydro_FixedDispatch,Hydro,WACM,COWY
Boysen2,Hydro_FixedDispatch,Hydro,WACM,COWY
BradleyLandfill,Bio-ST,Biomass,LDWP,CA
BradyHotSprings1,Geo-BinaryCycle,Geothermal,SPPC,NV
BradyHotSprings2,Geo-BinaryCycle,Geothermal,SPPC,NV
BradyHotSprings3,Geo-BinaryCycle,Geothermal,SPPC,NV
BradyHotSpringsOEC,Geo-BinaryCycle,Geothermal,SPPC,NV
Brandywine1,Hydro_ZeroK,Hydro,BCHA,CAN
Brandywine2,Hydro_ZeroK,Hydro,BCHA,CAN
BrazeauHydro1,Hydro,Hydro,AESO,CAN
BrazeauHydro2,Hydro,Hydro,AESO,CAN
Brea2CC-Total,CCWhole-NatGas-Aero,Gas CC,CISC,CA
Breeze1,WT-Onshore,Wind,CISC,CA
Breeze2,WT-Onshore,Wind,CISC,CA
Bremner1,Hydro_ZeroK,Hydro,BCHA,CAN
Bremner2,Hydro_ZeroK,Hydro,BCHA,CAN
BridgeRiver1,Hydro,Hydro,BCHA,CAN
BridgeRiver2,Hydro,Hydro,BCHA,CAN
BridgeRiver21,Hydro,Hydro,BCHA,CAN
BridgeRiver22,Hydro,Hydro,BCHA,CAN
BridgeRiver23,Hydro,Hydro,BCHA,CAN
BridgeRiver24,Hydro,Hydro,BCHA,CAN
BridgeRiver3,Hydro,Hydro,BCHA,CAN
BridgeRiver4,Hydro,Hydro,BCHA,CAN
BriggsCreek1,Hydro_FixedDispatch,Hydro,IPMV,PNW
Brilliant1,Hydro,Hydro,BCHA,CAN
Brilliant2,Hydro,Hydro,BCHA,CAN
Brilliant3,Hydro,Hydro,BCHA,CAN
Brilliant4,Hydro,Hydro,BCHA,CAN
BrilliantExp,Hydro,Hydro,BCHA,CAN
Broadwater,Hydro_ZeroK,Hydro,NWMT,MT
Broadway3,ST-NatGas,Steam,CISC,CA
Brownlee1,Hydro,Hydro,IPTV,PNW
Brownlee2,Hydro,Hydro,IPTV,PNW
Brownlee3,Hydro,Hydro,IPTV,PNW
Brownlee4,Hydro,Hydro,IPTV,PNW
Brownlee5,Hydro,Hydro,IPTV,PNW
BrushCC1-Total,CCWhole-NatGas-Industrial,Gas CC,PSCO,COWY
BrushCC2-Total,CCWhole-NatGas-Aero,Gas CC,PSCO,COWY
BrushCC3-Total,CCWhole-NatGas-Aero,Gas CC,PSCO,COWY
Buckeye,Geothermal,Geothermal,CIPB,CA
Bucks_Creek_H1,Hydro_FixedDispatch,Hydro,CIPV,CA
Bucks_Creek_H2,Hydro_FixedDispatch,Hydro,CIPV,CA
Buena_Vista,WT-Onshore,Wind,CIPB,CA
BuenaVistaBioRepwr,Bio-ST,Biomass,CIPV,CA
BuenaVistaPump1-1,MotorLoad,Other,CIPV,CA
BuenaVistaPump1-2,MotorLoad,Other,CIPV,CA
BuenaVistaPump1-3,MotorLoad,Other,CIPV,CA
BuenaVistaPump1-4,MotorLoad,Other,CIPV,CA
BuenaVistaPump1-5,MotorLoad,Other,CIPV,CA
BuenaVistaPump1-6,MotorLoad,Other,CIPV,CA
BuenaVistaPump2-1,MotorLoad,Other,CIPV,CA
BuenaVistaPump2-2,MotorLoad,Other,CIPV,CA
BuenaVistaPump2-3,MotorLoad,Other,CIPV,CA
BuenaVistaPump2-4,MotorLoad,Other,CIPV,CA
Buffalo_Bill_1,Hydro_FixedDispatch,Hydro,WACM,COWY
Buffalo_Bill_2,Hydro_FixedDispatch,Hydro,WACM,COWY
Buffalo_Bill_3,Hydro_FixedDispatch,Hydro,WACM,COWY
BullCreekWind1,WT-Onshore,Wind,AESO,CAN
Bullmoose1,WT-Onshore,Wind,BCHA,CAN
Bullmoose2,WT-Onshore,Wind,BCHA,CAN
Buntzen1-1,Hydro,Hydro,BCHA,CAN
Burley_Butte,WT-Onshore,Wind,IPMV,PNW
Burlington,Bio-ST,Biomass,PSEI,PNW
Burlington_1,CT-OilDistillate,Other,WACM,COWY
Burlington_2,CT-OilDistillate,Other,WACM,COWY
Burney,Bio-ST,Biomass,CIPV,CA
Burney_Creek,HydroRPS_FixedDispatch,Hydro,CIPV,CA
Burney_Forest,Bio-ST,Biomass,CIPV,CA
Burney_Mountain,Bio-ST,Biomass,CIPV,CA
Burney_QF,Hydro_FixedDispatch,Hydro,CIPV,CA
Burton_Creek,Hydro_FixedDispatch,Hydro,BPAT,PNW
Busch_Ranch,WT-Onshore,Wind,PSCO,COWY
Butt_Valley_1,Hydro,Hydro,CIPV,CA
Bypass_GEN1,Hydro_ZeroK,Hydro,IPMV,PNW
Bypass_GEN2,Hydro_ZeroK,Hydro,IPMV,PNW
Bypass_GEN3,Hydro_ZeroK,Hydro,IPMV,PNW
C_J_Strike_1,Hydro,Hydro,IPTV,PNW
C_LenzieCC1-Total,CCWhole-NatGas-Industrial,Gas CC,NEVP,NV
C_LenzieCC2-Total,CCWhole-NatGas-Industrial,Gas CC,NEVP,NV
C_P_Kelco1,CT-NatGas-Industrial,Gas CT,CISD,CA
C_P_Kelco2,CT-NatGas-Industrial,Gas CT,CISD,CA
C_P_Kelco3,CT-NatGas-Industrial,Gas CT,CISD,CA
CA_Tower_SM1,CSP-TES,CSP-TES,CISC,CA
CA_Tower_SM17,CSP-TES,CSP-TES,CISC,CA
CA_Tower_SM25,CSP-TES,CSP-TES,CISC,CA
CA_Tower_SM3,CSP-TES,CSP-TES,CISC,CA
CA_Tower_SM13,CSP-TES,CSP-TES,CISC,CA
CA_Tower_SM2,CSP-TES,CSP-TES,CISC,CA
CabinCreekA,PS-Hydro,Storage,PSCO,COWY
CabinCreekB,PS-Hydro,Storage,PSCO,COWY
CabinetGorge1,Hydro_FixedDispatch,Hydro,AVA,PNW
CabinetGorge2,Hydro_FixedDispatch,Hydro,AVA,PNW
CabinetGorge3,Hydro_FixedDispatch,Hydro,AVA,PNW
CabinetGorge4,Hydro_FixedDispatch,Hydro,AVA,PNW
CacheCreekLandfill,Bio-ST,Biomass,BCHA,CAN
CaithDixiVally1,Geo-BinaryCycle,Geothermal,CISC,CA
CaithDixiVally2,Geo-BinaryCycle,Geothermal,CISC,CA
CaithDixiVally3,Geo-BinaryCycle,Geothermal,CISC,CA
Calabasas1,Bio-ICE,Biomass,CISC,CA
Calabasas2,Bio-ICE,Biomass,CISC,CA
Calabasas3,Bio-ICE,Biomass,CISC,CA
Caliente1CC-Total,CCWhole-NatGas-Industrial,Gas CC,EPE,NM
CalInstTech-CC-Total,CCWhole-NatGas-Aero,Gas CC,CISC,CA
Calistoga1,Geo-BinaryCycle,Geothermal,CIPV,CA
Calistoga2,Geo-BinaryCycle,Geothermal,CIPV,CA
Calpine_Geo,Geo-BinaryCycle,Geothermal,CIPV,CA
